x
Litaf
Nusap1
Tuba7
Rars
Abhd4
Slc27a2
Adk
Prelp
2410004N11Rik
Crisp1
Cyfip1
Uqcrb
Man2b1
Lamp2
Klf16
Rbmx
Gmpr2
Dncic1
Fkbp4
Apod
Ptdss1
Ap3m1
Pnkp
Mov10
Chc1l
Ptcd1
Snx4
Mesdc1
Mesdc1
Bgn
Pafah1b3
Gstm2
Nsmaf
Ssb
M6prbp1
Rab5a
Cat
Bcl2l10
Ltbr
2410003P15Rik
Cd164
Elovl2
2810405J04Rik
D9Wsu20e
D9Wsu20e
Itpa
Oat
Arf2
Aldrl6
Gpiap1
Slc4a1
Ddx3x
Syap1
Nope
Ube2d2
Ube2d2
Ube2d2
Ttc3
Ttc3
Pi4k2b
Cai
Ppic
Psma6
Tmem4
Fscn1
H1foo
Rab32
Gsto1
Mcrs1
Ysg2
Nfe2l2
Ezh2
Dppa5
Stra13
Sox7
Traf4
Mmp14
Pofut2
5730589K01Rik
Cdc45l
Rab34
Clcn3
Cyp1b1
Cri1
Serping1
Spint1
Mod1
Slc4a2
Sall2
Kcne1l
Afp
1500002I11Rik
Clic1
Frzb
Sardh
Coq7
Bace2
Ptpru
Kng1
Cops3
Abcd3
Ube3a
Ube3a
Plxnb2
Plod2
Snap91
Foxc2
Mapk14
Rpe
Rpe
D7Bwg0611e
Tbr1
Icsbp1
Sfrs6
Tcf4
Tcf4
Tcf4
Cyb5
Uap1
Mre11a
Ddx20
Hsd11b2
Magmas
1110003E01Rik
Stk25
Sdpr
Acvr1
Cryl1
Nck2
Nme4
Trpm7
Trpm7
Fkbp7
LOC114601
Fdxr
Nid1
Cyp3a11
Nek7
B230118H07Rik
Usp49
Slc39a8
Mut
Mid1ip1
Slc34a2
Stam
Stam
Surf6
Bet1
Bet1
Dnalc4
Adam8
Tm4sf6
Parvg
Mrpl51
Cbx3
C1d
C1d
Fadd
3110001A13Rik
3110001A13Rik
Efna1
BC003281
Npc2
Nucb1
Tsn
6330407G11Rik
6330407G11Rik
Es1
Msh6
Nphp1
Kpnb1
Trp53inp1
Rbm12
Rbm12
Ly6d
Nif3l1
Mtm1
Wbscr1
Ube2e1
Tlk2
MGC29978
Ctgf
Pou2af1
Bub1b
Sox2
Gtse1
Stam2
Stam2
Msh2
Rxrb
Mfng
Ttc1
Smpd2
Abtb1
D4Wsu53e
0610012G03Rik
Vps4b
C1r
Zfp238
Sdc2
Sdc2
Hspb8
Cdc6
Spata4
Spo11
H2-Eb1
Pfdn1
Bok
Slc37a4
Lcat
Bid
Pcdh8
0610009D07Rik
Lamp3 /// Ppid
5830427H10Rik
Cabc1
Gmfb
Cyp4v3
Cyp4v3
Slc22a6
Ceacam10
2010309E21Rik
Fabp9
Bcap29
Anp32b
Rcn1
Hspa14
Hspa2
Ndufb5
Man1a
Vav3
Mrg1
Angptl4
Pmp22
Srpk2
1700022L09Rik
AW538212
2410018C20Rik
Nmyc1
Krt1-19
BC003332
2310061B02Rik
Dusp10
Mbd2
Lztfl1
Itk
Ube2l6
Kifap3
Hip2
Hip2
Tomm70a
D8Ertd594e
D8Ertd594e
D8Ertd594e
Ube1c
Amacr
Rab27b
Rab27b
Fah
Ppm1a
Cd2bp2
Fbxw4
Capn1
Capn1
Ralgps2
Cldn2
Cldn2
Pld2
Cetn3
Ddx48
Pzp
Polm
Spata5
Ptgs2
Ccl6
Wdr12
Pdk4
Cyp4f16
Nkd1
Mmp23
Lrg1
Tnfrsf1a
Nek2
Fzd6
Apeg1
Tyk2
Pvrl3
Btrc
Cav2
Slc23a2
Ppp1r2
Ppp1r2
Fxyd6
Pycard
Pycard
Snrpa1
1810057E01Rik
Asb3
Iqgap1
Bex2
Gpc1
Il16
Klf4
Klf4
Gas6
1190017O12Rik
Fbxl14
Jun
3-Sep
S100a1
1110057H19Rik
Prkrip1
Fmo1
Gpd2
Rdh14
BC026682
E2f5
Tcf21
Tacc3
Cul4b
Cks2
Dcpp
Apobec3
D1Ertd622e
Myh9
1500035H01Rik
Gtlf3b
Fbxo9
AA408868
Ibsp
Fosl1
Ctsb
Cp
Serpinf2
Timm13a
Il11ra2
Gmnn
Lyar
Lsm10
Plagl2
Nfe2l3
Spag6
Cyp2j5
Cyp2j5
Elf1
Gsg1
Eif4ebp1
Ncald
Ncald
Mpg
Otub2
Dhodh
Timeless
Galnt3
Galnt3
Gkap1
Meox1
Eppb9
Cox6a2
Apoa5
Pr1
Ckm
Itih2
Rac2
Slc12a2
Sod3
Leftb
Slc22a4
Cd79b
Galnt15
Aldh1a3
Snx5
Snx5
Lao1
Tbrg4
Elk3
Ndrg3
Ndrg3
Pter
Rtn4ip1
Gfi1
Kcna5
Cpsf5
Gt(ROSA)26asSor
Ankfy1
Lgals12
Map17
Soat1
Soat1
Rab38
Ppp1r14c
Hnmt
Eif2s2
Hba-a1
Ext1
Anxa8
1810030J14Rik
Mrps31
Rab25
Pygl
Cpn1
Foxm1
Tjp1
Topors
Itga2b
Psmc6
Nans
Rpo1-4
Azgp1
Ltb4dh
Zfp35
Lass4
Sncg
Dok1
Zfml
Zfml
Zfp261
Chl1
1110032A04Rik
1110032A04Rik
Xpnpep2
Slc22a18
2310058J06Rik
2310058J06Rik
D17H6S56E-5
Gcat
Aqp8
Smc1l1
AI790326
Synj2bp
Gpx7
Cldn5
Cldn6
Gig1
Mmaa
Spon2
Tnfaip1
Adn
Ctsz
2310004K06Rik
2310005P05Rik
Slc16a6
1110055N21Rik
Gpr97
1810017F10Rik
Tjp3
Gzma
Zp3r
Dfna5h
8030491N06Rik /// Fxc1
2610029G23Rik
5830426I05Rik
Slc7a8
Dnajc4
Dact1
Rad51ap1
Hdhd4
Gng4
Ilf2
Apoa2
Cyp2j6
9030418M05Rik
9030418M05Rik
Cpeb1
Ghr
Mms19l
Kpna4
Insig2
Ube2v2
Ube2v2
Btd
Svs3 /// 9530004A22Rik
Svs3
Ptpn8
Ngb
Tebp
Itm2b
1810007M14Rik
Sh3glb1
Sh3glb1
Cml1
B4galt1
Cpd
Cpd
C4
Exo1
Faim
Zfp535
Mrps9
Prim2
Prim2
C4bp
Dusp19
4432406C05Rik
Nap1l2
Ephb6
1700012F17Rik
Eltd1
Cfl2
Ndufa10
Cdyl
Cdyl
Acate2
St14
0610009B22Rik
Egf
Car4
Smpx
Dok3
Adcy4
Tnfrsf1b
A030009H04Rik
Hes1
Hey2
Inpp5d
1810008K16Rik
Rbpsuh
Ifrg15
Slc22a1
Rbm8
4632409L19Rik
Pdcd8
Dhcr24
D7Wsu128e
1200007B05Rik
Tgfb1i1
Mrp63
Dcx
Nsbp1
Kcne4
Mkrn3
Tlr4
Epim
Zcchc14
Ramp2
Pon1
Mnt
Galnt10
AI194308
Aif1
Thsd1
p
Mep1b
Csnd
Orc2l
Hirip5
Lims1
Lims1
Lims1
Trappc5
Bcas2
Ivd
Gbp2
Faf1
Gla
Tulp3
Padi2
Slc12a7
Syk
Htr3a
Bhlhb5
Rpl30
Nutf2
Elf2
Akap1
Copeb
Rad51
Efnb1
Nes
Zfp87
Ifit2
Epb4.1l4b
Irf6
Crybb1
Hus1
Tnfrsf11b
Rlbp1
Zfp276
Nr5a1
Lhx2
Rnf128
1810047C23Rik
Dci
Crem
Sephs2
Slc7a5
Ctcf
Agtpbp1
Mtf1
Fcer1g
Tnfsf13
Dtr
Dtr
Foxg1
Zfp42
Prim1
Tnnc1
Pgam2
Fxyd3
Bpil1
Terf1
Zfp148
AB023957
AB023957
4930548G07Rik
Cd97
Gpsm3
Kctd9
Dusp16
Rad9
Hgfac
Pde8a
Pde8a
Jrk
Cav3
Myod1
Bcl6b
Serpinb9e
Tnfaip6
Gtf2a1lf
Kif5b
Kif5b
Cab39
Cab39
Tcfl4
D10Ertd322e
Col8a1
Col8a1
Slc16a2
Lad1
Gng2
Mfap5
Cxcl14
Sh3d19
Rnf141
Nrip1
Yes
Aspa
Scnn1b
Crlf1
Vps54
Ggta1
Ripk4
Ripk4
Calcrl
Ebf2
Fgf13
Nap1l3
Oxr1
Hspa9a
Nudt4
Cbr2
Fbxo8
Dpt
Stk3
Stk3
Irx3
Pcm1
Pcm1
Fusip1
Fusip1
Oosp1
H2-Q7
2810429O05Rik
D11Ertd707e
Opn1sw
Tesp1
Sf3b1
1200009K13Rik
1200009K13Rik
1200009K13Rik
D11Ertd603e
2410043F08Rik
Raly
2610311I19Rik
Ccnh
Mlf1
S3-12
Top3a
Aldh1a7
Nr2c1
Hoxd10
Zfp99
Calml3
Il1f6
Slc17a6
Kcnj1
Mafk
Clgn
En1
Khdrbs1
Khdrbs1
Khdrbs1
Etv3
Etv3
Sftpc
Sirt1
Lcp2
Lcp2
Hal
Cxcl9
Lsm5
2410005O16Rik
Clock
Abhd2
Ptx3
Bucs1
Capn5
Akr1c13
Snai2
Osmr
Actn3
Tenr
Tirap
Ptprz1
Kcmf1
Kcmf1
Fech
S100a13
Crx
Slc38a3
Bag4
Cd59a
Cops7b
Ngp
Edg7
Dnajc5b
Rnf12
H2-Q1
Krt2-4
B3galt3
Sgk2
Tesc
Plxnb3
Sit
Tbx15
Ptpn20
Igf2bp1
Daf1
Nit2
Bpnt1
Timd2
Cyp4f13
Cpb2
BC016423
Atp7a
5830443L24Rik
9030408N13Rik
Trpm5
Sntg2
Zfp312
Idua
Cds2
Mist1
Sucnr1
Rdh5
2810405I11Rik
2810405I11Rik
Aqp5
Zcchc10
Arf6
Agxt
Abcd1
Proc
Arg2
Chrna1
D10Ucla2
Birc2
1110008K04Rik
Slc13a2
Letmd1
Echdc3
Gata4
Gata4
Cyp24a1
Abcb1b
Foxd1
Foxd1
Nalp5
Rpn2
1810045K17Rik
1810045K17Rik
3110023E09Rik
Gfpt1
Plxdc2
Bhmt2
1810037K07Rik
Sgol1
Cldn15
2400009B11Rik
Celsr1
2310038H17Rik
Cxcl10
Reg4
Nfil3
Slc1a6
Mab21l2
Trpm1
Maff
Hlx1
Pcdhb22
B230120H23Rik
Cysltr1
Mmp3
2310001N14Rik
2310001N14Rik
Zfp93
Sstk
Stac
Amac1
Tmprss5
Pigm
Rb1cc1
Hcngp
9030611N15Rik
Cnp1
BC003236
Uxt
4930469P12Rik
Cpxm2
Baat
Zp3
Wisp2
Corin
Psx1
Mcf2
Ptp4a1
2610018G03Rik
Csnk2a1
Csnk2a1
Cyp2d22
AW111922
AW111922
Pcnx
Ptpn21
Ptpn21
Paf53
Ugt8
0610005A07Rik
Tmeff2
2510006C20Rik
Anxa2
Apom
Abhd6
2210409E12Rik
Hrc
Ing1l
Nlk
5430428G01Rik
Lyl1
Pdgfc
2210010L05Rik
Hoxd9
Npy
Itgax
F13b
Evpl
Rhbg
B3galt4
Cd163
1110030K22Rik
2810417H13Rik
2810417H13Rik
Tmprss2
Sox4
Sox4
Golga3
Nox4
Dnajc3
Slc5a2
2310044D20Rik
Dhfr
Acy1
2410004B18Rik
Btn1a1
Siat8d
Gmfg
Gmfg
9230106L14Rik
Hamp
2310015I08Rik
2610029K21Rik
Cd37
Zfp37
4933424B01Rik
Icosl
Aox4
Ltap
Cd96
Aire
Rab14
Rab14
Pftk1
Pftk1
Eps15
Mthfd2
Mthfd2
Spnb2
Tcea1
Rsu1
Acad8
1200014M14Rik
1200014M14Rik
Dutp
Myd88
Usp31
Pip5k2a
Pip5k2a
Cyhr1
Cdv1
Dscam
H2-Oa
Pon3
Fzd4
Heyl
Invs
Trim10
Ccnt1
Tinag
Slamf9
F7
Padi1
1700028P14Rik
Sh3d4
Cdh17
Ctla4
1700080E11Rik
Mov10l1
Epha8
Tram2
Slc15a1
Svs5
Psp
0610007P06Rik
Klf7
Klf7
Ss18
Ss18
Mrpl35
Pex11a
Rnf138
Rnf138
Mfap1
BC019367
Fxyd2
Fxyd2
Terf2ip
Dhrs4
S100b
1810018L02Rik
Myog
S100a8
Cach
Mttp
Mns1
BC017612
Nmb
Morc
Cyp26a1
Aox1
Rnf30
Sap18
Tbc1d1
Uchl5
Dcxr
Rgnef
2610529C04Rik
Clca1 /// Clca2
2810046M22Rik
Nkd2
1200003C23Rik
Gnb4
Ehf
Adamdec1
C3ar1
Foxc1
Foxc1
Defb1
2010002A20Rik
Pabpc2
Ggps1
Ripk1
Msh4
Pitx1
2900075G08Rik
Cml4
Zmynd19
Cyp3a13
Fgr
Il12b
Nhlh1
Slco6b1
4930403L05Rik
Sfrs10
Atp6v1c1
Kpna1
Stk39
Stk39
Echdc1
Rabggtb
Elf5
Elf5
Mdm4
Lipc
Birc6
Birc6
Zfp467
Zfx
Mapk1
Zfp292
Dlgh4
Rp2h
Rp2h
Spag1
C1qr1
Cyp2b9
Mlze
Unc5c
Ggh
Eda
Hoxa2
Tnnt1
Mia
Ccr1
4632415L05Rik
Pla2g12b
Kcnn1
Bbox1
Pttg1
Prss21
1700010I14Rik
Adam25
Chx10
Mesp2
Was
4833420G17Rik
Purb
Purb
2310057J18Rik /// 2310065H11Rik
Myo1c
C920025E04Rik
Chic2
Ogn
Ogn
Nupr1
Prtn3
Il17rc
Dpep1
Ngfb
Lats2
Trp53rk
Ccl8
Tsga14
Gpc6
Ltc4s
Siat8a
Cxcl11
Car5b
Krtap14
Pou2f1
Opn1mw
Slc26a4
Cxcl5
4921508O11Rik
Actb
Csnk
Eif1ay
Pde6b
H2-DMb1
Abcd2
Dnmt2
Dnmt2
Myo5a
Gabpb1
2610020O08Rik
Chi3l3
Cul2
2010301N04Rik
2700094L05Rik
Ggps1
Cog4
1300002F13Rik
D1Ertd161e
Idh1
A230062G08Rik
E030006K04Rik
Slc4a8
1110021J02Rik
Hpgd
3930401E15Rik
Atrnl1
A730024F05Rik
Lrig1
Csnk2a2
C030018P15Rik
Ccnb1
Tex27
C330003B14Rik
Mrpl19
Slc35a5
Gba2
D5Ertd689e
D11Ertd461e
A830082K12Rik
Arnt
Igbp1
BC037006
Xbp1
Lss
Tm4sf3
Tm4sf3
D11Ertd530e
Etf1
D6Ertd245e
Cbx7
Thoc1
Thoc1
Cd160
D2Ertd750e
Fgf4
Zcwcc3
Zipro1
2610020H08Rik
Golph3
Tcta
Pttg1ip
Slc19a1
Mnab
Tiam2
Slc6a6
Myo1e
Myh9
Myh9
Tax1bp1
Igl-5
1700011M02Rik
Tbc1d14
Smarcd1
D1Ertd161e
Glb1l
1700073E17Rik
Psen1
2210417D09Rik
4930455C21Rik
Clecsf9
Slc12a8
Thsd6
Gbx2
4930413O22Rik
1700095F04Rik
Gdap10
Cldn14
Lhx5
Ptgfr
Sprrl2
Prss22
Krtap13
Dkk1
Gpr87
Hnrpa2b1
Denr
Csnb
Csnb
Kif3a
Apob48r
Col4a3bp
Seh1l
Prss12
Pax3
Zfp354a
Pard3
4930522D07Rik
Sval1
Ramp3
Cd86
Peg12
Ltb4r1
Nr5a2
Pi4k2b
Slc7a11
AY026312
Hao1
Pcdhb21
Tcl1b4
1700054O13Rik
Ager
2510048L02Rik
Tex21
Cenpc1
Pcdhb19
Slc22a3
A230048G03Rik
Mmp10
Accn5
Crygs
Dvl3
Dscr6
Mst1r
Il1rapl2
Hcrt
Mtpn
Mtpn
Nap1l1
Cnnm3
Vtn
Nol7
Nol7
Mrps14
Mrps14
Gch1
Dnajc1
Slc6a14
Slc6a14
3110031B13Rik
Rds
Dkk2
a
2310010I16Rik
Igsf9
Otc
Neud4
Acvrinp1
Kctd4
Gprc5d
ORF28
Galc
2310008H09Rik
Gbp1
Selp
Trpc7
Insrr
Hoxa1
Sphk1
Prlpb
Ms4a3
Hoxd1
Edg4
4930429B21Rik
Gpr143
Rora
Nxf2
2900054J07Rik
Spinlw1
Has1
Gpr84
Anp32e
Dlx4
2300006N05Rik
Esx1
Raet1a
Mta2
Rbm18
Axot
Ash2l
Cpeb4
Rnf13
Hspa8
Vamp8
2410016F19Rik
Bscl2
Smad2
Dusp12
Prps2
Krt2-8
Gbe1
Abcg8
Lrrc6
Procr
Kcne1
Il17rb
1700120K04Rik
Chrnb1
Acox3
4932438H23Rik
Sgce
Fgf10
Il2ra
Il2ra
Myom1
Dach1
1700093K21Rik
Csf2ra
Foxb1
P140
Dao1
Rel
Pxmp3
Hpn
Lbx2h
A930018P22Rik
4921536K21Rik
Vnn3
Tmlhe
Tmlhe
Krt1-2
Tcp11
Pmfbp1
Plpi
Pou6f1
Fut7
Ybx2
1700019G17Rik
4930583H14Rik
Fhl3
Tnfrsf17
Scn11a
Gab2
RbmY1a1
4933436I01Rik
Klra5
Speer4f
4930433N12Rik
Art2b
Fgf9
Ahrr
Otog
Pcdha1 /// Pcdha10 /// Pcdha11 /// Pcdha12 /// Pcdha2 /// Pcdha3 /// Pcdha4 /// Pcdha5 /// Pcdha6 /// Pcdha7 /// Pcdha8 /// Pcdha9 /// Pcdhac1 /// Pcdhac2
Ntsr1
Kcnq2
Fgf16
Ncoa4
Hdac7a
Sla
2900073G15Rik
Sgpp1
Ccng1
Ywhaq
Ywhaq
Slc25a30
Ntrk2
Ntrk2
Plekha3
Sufu
Crnkl1
Eln
Pkia
Dctn4
Zfp161
Zfp161
1110032D12Rik
1110032D12Rik
Gucy1b3
6-Sep
Nsd1
Sln
Wnt7b
Tgfbr1
Tgfbr1
Tgfbr1
Snap23
Snap23
Snap23
Siat7c
Siat7c
Cd2ap
Cd2ap
Vegfa
Ppap2c
Slco2a1
Slco2a1
Fnbp3
Sgk3
Cd151
St6gal1
Catnal1
Eya3
Srrm1
Srrm1
Cpsf2
Cpsf2
Rgs5
Rgs5
Rgs5
Zfp185
Atrx
4833408C14Rik
Son
Apc
2610042O14Rik
Asph
Ivns1abp
Hapln2
Btbd14b
Arid5b
1810034K20Rik
Man1b
Pak1
Kif3b
4933411K20Rik
Ankrd1
B3gnt5
Etv5
Cnot4
Car6
Angptl2
Cep1
Col4a6
Mobp
Dhrs8
Pitpnb
Clybl
1110018J18Rik
Ranbp17
Aebp2
Acyp1
Pik3c2a
Mef2c
Zfp64
2310016C08Rik
Tcerg1
6530407C02Rik
Kcnn4
Gsta2
Mrc2
Mrc2
D11Wsu68e
Dnase1l3
Dnase1l3
Phf2
Phf2
Cyp7b1
Tcf23
Rs1h
Rs1h
Pinx1
Serpina12
Zbtb33
Trpc1
Ldb2
Mpa2
Stk4
Cml2
Cml2
Mtdh
Nkx2-2
Pga5
Kif21b
Cbll1
Strbp
Ryr2
Pvrl3
Pvrl3
Cnot8
Pkib
Zfp386
Foxp1
Drpla
Epha2
Fzd3
Btc
Mycbp
Atp11a
Abcg3
Zfp46
Irf4
9030625G08Rik
9130411I17Rik
Ttyh2
Clec2
3300001H21Rik
Ccr2
Ccr2
Gabrb3
Gabrb3
Itsn1
Cckar
Ptpn11
Itgav
Dlgh2
Dlgh2
2310041H06Rik
Lif
Ikbkg
Ikbkg
C2ta
Edaradd
4833441J24Rik
Fip1l1
Anxa4
Slc4a4
Ripk2
Ptprt
Ern1
Mef2a
Nrap
Pklr
Gabra3
Ugcg
Sh3md2
Socs4
Socs4
Socs4
Spna1
Gabra1
Bmp5
Atp4a
Pwwp1
Cacna1c
Hipk1
Rabep1
4921517D21Rik
Pcdh10
Cttn
Cttn
Myb
Ndst4
Qtrtd1
E430034L04Rik
Akt2
Pla2g2f
Hs3st3b1
Egfl7
Prox1
Elf4
Elf4
Map3k5
Axin2
Kcns2
Jub
Pde7b
Prkg2
Tgm3
4930549C01Rik
Mab21l1
BC002118
Fxyd1
S100a6
Zfp354b
Vipr2
Birc4
Lrdd
Kcnmb1
Cxcl15
Map2k7
Psg19
Gpr2
AF397014
Anpep
Col25a1
Slc5a7
Ptrf
Arl10a
Dnahc5
Grid2
Pgr
Slc26a3
Onecut1
Csmd1
Crb1
Sntb1
Samsn1
Lrp8
Dsc1
Mpl
Runx3
Kcnj3
Npy1r
AB041661
Il1a
Ms4a2
Zfp318
Lhx4
Ttbk1
Egr3
Nck1
Ptgds2
Rgs20
1110033F04Rik
2410116I05Rik
2010204K13Rik
Ptpn14
Rab6ip2
Olfr78
Olfr78
Prss7
Itgb3
Cep2
Scml2
Zfp120
Galgt2
Fgf17
Surf5
Lgr8
Slc7a1
Zic4
2810422M04Rik
Syne1
Pcdhb2
Epm2a
Lmx1a
T2
Abo
Atp7b
Serpina3c
Kcna6
4930533N22Rik
2310057N15Rik
Evx2
Hoxa9
Cntnap1
Opn4
Krt1-1
Mrgprh
Ncam2
Sytl2
Usp53
Shbg
Klf3
Vgll1
Il20
AB030188
AB041806
Trpm8
Kcnh3
Il5ra
Il12rb2
Enah
Tmc1
Il18r1
Kcnn3
Hapln1
Capn8
Cnnm4
9030605E16Rik
1700082M22Rik
Tank
Spry2
Sox17
Scn9a
Aanat
Gpr66
Speer3
Sult3a1
Hsd17b3
Il17
4933436E20Rik
Fgf20
Itpr2
Nrg4
Tcte3
Msmb
Ccl1 /// BF534335
Krtap8-2
Agrp
Krtap21-1
Cspg2
Strc
Enam
Tex16
V2r16
Rdh1
Pik3c2g
Scn3a
Mmp20
Zfp92
Zfp109
Sele
Tmprss3
V2R2
V1rd4
Pres
1810038H16Rik
Eya1
Olig3
Fert2
Glrp1
Il8rb
Siat8e
V1rd3
Alx4
Tnfsf4
Plag1
Fbxo17
Tubd1
Psmd14
Lhx3
AY036118
Gpr132
Nat1
Ptcra
Kcnj5
Tlx2
Etsrp71
Olfr74
Upk2
Smr2
Efna4
Attp
Ppp3r1
Klk11 /// Klk16 /// Klk21 /// Klk24 /// Klk26 /// Klk5 /// Klk8
Ang3
Snx12
Phxr1
Ear1
Psbpc1
Defb5
Thbs1
Bcl6
Set
Ppp2cb
Bace1
Dll4
Twsg1
Pip5k1a
Pip5k1a
Mtap7
Mtap7
Rps18
Abca1
Il1rap
Slc22a5
Stag2
Mtap1b
Ddx26
Kcnk5
Adam17
Dbil5
Pnlip
Trim44
Sh3bgrl
Mrps23
Elavl2
Siat5
Tpp2
Elk1
Elk1
Mr1
Mr1
Ixl
Ncoa6ip
Pparbp
Tcf20
Slc23a1
Mrpl19
Siat6
Pdgfra
Ccr9
Serpina3m
Mapk11
Epha4
Icos
Icos
Dapp1
Serhl
Tgfa
Asgr1
Bxdc1
2610507L03Rik
Capn6
Crkl
Nedd4
Adcy3
B4galt5
3830408P04Rik
Gria2
4930457P18Rik
Add2
Mmp19
Phex
Kcnc3
Hnf4a
Papss2
Papss2
Papss2
Igfbp4
Igfbp4
2410001H17Rik
Tcfap2a
Akr1c12
D730048I06Rik
Aqp3
Atp1b2
Cenph
Hivep2
Zfp319
Pi16
Ets1
Atp6v0a4
Za20d3
Za20d3
Gje1
Tsc1
Ptpn12
Cdh5
Nkx1-2
Nkx1-2
Inhba
Mid1
Klrb1d
Adh4
Cdx2
Prkch
Il7
Nfya
Tbx19
Lmyc1
Ncr1
Pfkfb2
Pfkfb2
Pfkfb2
Wnt3a
4933434I20Rik
4933434I20Rik
Tnfrsf23
Rfx1
Hr
Slc5a5
Erf
Flt3l
Fmr2
Rab5b
Eaf2
Htr2b
Nudt13
Dhh
Mitc1
Spn
Plau
Plau
Nphs1
Akap7
Inhbe
Matn3
Asb11
Hist2h3c2
Ppef2
Dcc
Sh3md1
Pou3f4
Dcl1
Bdnf
Ptgdr
2810408B13Rik
Ipf1
Il13ra2
C5r1
Cd200r1
Scn5a
Htr5b
Kcna2
Thrb
Avpr1b
Foxh1
Tcp10c
Tcp10c
Abat
Klf12
Wnt8a
Dub2a
Phox2b
Elk4
Tacr2
Mc3r
Usmg1
Fgf7
Pkdrej
Uty
Irs4
Dyrk1b
Kcna4
Chrm3
Ccr5
Lhx6
Insm2
Il6ra
Ppyr1
Phxr4
Gja8
P2ry4
Drd3
Fv1
Gzmk
Sstr4
Tnfsf5
Tgif
Htr1b
Htr1d
Xcr1
1700010A06Rik
5530401N06Rik
Nog
Sppl3
Phkg1
Phxr5
Chml
Pthlh
G6pdx
Gja10
Ntrk3
Ifna11
Olfr156
Olfr155
Mageb1 /// Mageb3
Npy6r
Olfr480
Pou4f3
Ors6
Olfr64
V1ra9
V1ra6
Olfr49
Olfr65 /// Olfr66
V1rb4
V1rb5
Olfr1509
Ors16
V1rc2
Tas2r105
V1rc5
V1rc8
Ascl2
Sprr3
Ifna6T /// Ifna12 /// Ifna4 /// Ifna6
Ifna6T /// Ifna12 /// Ifna4 /// Ifna6
H2-D4
Hes3
Calm2
Defcr-rs12
Defcr4
Sprr2k
Lpd
Rnf14
Dbi
2210010C04Rik
2210010C04Rik
Ephx1
Cdk4
Cdk4
Itga6
Itga6
Ins2
Catns
Bag3
Krt1-13
Mad2l1
2700084L22Rik
Mrpl3
Nxn
Ppt1
Tbk1
Pex13
Pex13
Pde4b
Acas2
Bnip2
Ccrk
Hmgn1
Adprt1
Chrac1
Cstb
Svs7
Cask
Si
Acsl1
Casq2
Cyp51
Ccne2
Extl2
Gpr34
Ropn1
Tbx2
Ilf3
Dhdds
Pten
Ndnl2
Gna13
Mt1
Ube2n
Tcfeb
Yy1
Yy1
Rhog
Ampd3
Myl4
Krt2-6b
5730470L24Rik
5730470L24Rik
Mmp15
Casq1
Zfp143
Rasgrf1
Serpinb9
Igf2bp3
Ranbp2
Rev1l
Mmp16
Mkks
Shrm
Vsig2
Calcb
Pcdhb9
Dok5
Cdc42ep3
Moxd1
Mga
Slc7a2
Sgca
Plcz1
Camk2d
Lgals8
Rab10
Cblc
Krt1-15
Ebag9
Smarce1
Smarce1
Dgat2
Sec8l1
Sec8l1
Nras
4930547C10Rik
Ttyh1
Ttyh1
Alox12
Alox12
Zap70
Oazin
Gyk
Gyk
Pik3cg
Pnck
Ube2i
Acp1
Nme5
Pcdhb10
Myb
Foxq1
Ddr2
Hs2st1
Phka1
Bicd2
Chek2
